content_type,content_category,dates,sentiment,score
GIF,"healthy eating","2021-03-29 00:00:00",neutral,35
GIF,"healthy eating","2020-07-04 00:00:00",neutral,35
GIF,"healthy eating","2021-03-16 00:00:00",neutral,35
video,"public speaking","2020-10-22 00:00:00",negative,5
video,"public speaking","2020-07-22 00:00:00",negative,5
video,"public speaking","2020-07-08 00:00:00",positive,70
photo,"public speaking","2020-10-18 00:00:00",negative,12
photo,"public speaking","2020-10-25 00:00:00",neutral,35
photo,"public speaking","2021-04-27 00:00:00",neutral,35
photo,"public speaking","2021-02-08 00:00:00",neutral,35
photo,"public speaking","2021-03-09 00:00:00",negative,12
photo,"public speaking","2020-07-17 00:00:00",negative,12
photo,"public speaking","2021-03-28 00:00:00",negative,12
video,dogs,"2020-07-27 00:00:00",positive,60
photo,"healthy eating","2021-01-02 00:00:00",positive,65
photo,"healthy eating","2020-10-06 00:00:00",positive,65
video,travel,"2020-11-13 00:00:00",positive,70
video,travel,"2020-07-30 00:00:00",positive,70
video,travel,"2020-11-14 00:00:00",positive,70
audio,technology,"2021-06-08 00:00:00",positive,72
audio,technology,"2021-06-02 00:00:00",positive,72
audio,technology,"2021-06-03 00:00:00",positive,72
audio,technology,"2021-01-18 00:00:00",positive,75
audio,technology,"2021-06-01 00:00:00",negative,12
GIF,Animals,"2021-04-16 00:00:00",positive,45
GIF,Animals,"2021-04-27 00:00:00",positive,72
GIF,Animals,"2021-03-19 00:00:00",negative,10
GIF,Animals,"2021-01-22 00:00:00",positive,45
GIF,Animals,"2020-06-27 00:00:00",positive,72
photo,dogs,"2021-01-13 00:00:00",positive,45
photo,dogs,"2021-05-17 00:00:00",positive,45
photo,dogs,"2021-03-21 00:00:00",positive,75
photo,dogs,"2021-02-09 00:00:00",negative,12
photo,cooking,"2020-08-05 00:00:00",negative,12
photo,cooking,"2020-11-02 00:00:00",positive,72
photo,cooking,"2020-09-01 00:00:00",positive,65
photo,cooking,"2021-02-15 00:00:00",positive,65
photo,cooking,"2020-06-26 00:00:00",positive,72
photo,cooking,"2021-05-08 00:00:00",positive,45
photo,cooking,"2020-11-07 00:00:00",positive,72
photo,cooking,"2021-04-03 00:00:00",positive,65
photo,"public speaking","2020-11-07 00:00:00",positive,70
photo,"healthy eating","2020-07-03 00:00:00",positive,70
photo,"healthy eating","2020-10-23 00:00:00",positive,70
photo,"healthy eating","2021-04-03 00:00:00",positive,70
photo,"healthy eating","2021-06-12 00:00:00",negative,12
photo,"healthy eating","2020-09-29 00:00:00",positive,72
photo,"healthy eating","2021-04-26 00:00:00",positive,70
photo,"healthy eating","2021-05-26 00:00:00",negative,12
audio,travel,"2020-09-29 00:00:00",positive,70
video,food,"2021-04-10 00:00:00",negative,0
video,food,"2021-02-23 00:00:00",negative,0
video,food,"2020-11-11 00:00:00",negative,12
video,food,"2020-12-15 00:00:00",negative,0
photo,soccer,"2020-09-27 00:00:00",neutral,20
photo,soccer,"2021-03-16 00:00:00",negative,10
GIF,travel,"2020-10-04 00:00:00",negative,15
GIF,travel,"2020-08-12 00:00:00",negative,15
GIF,travel,"2020-10-10 00:00:00",negative,15
audio,dogs,"2021-01-06 00:00:00",positive,50
audio,dogs,"2021-01-05 00:00:00",positive,50
audio,dogs,"2021-05-15 00:00:00",positive,50
audio,dogs,"2020-06-27 00:00:00",neutral,35
audio,dogs,"2020-07-13 00:00:00",neutral,35
audio,dogs,"2020-09-11 00:00:00",positive,50
audio,dogs,"2021-01-30 00:00:00",positive,50
audio,dogs,"2020-12-31 00:00:00",positive,50
GIF,tennis,"2020-10-03 00:00:00",positive,65
GIF,tennis,"2020-08-29 00:00:00",positive,30
GIF,tennis,"2020-08-30 00:00:00",positive,30
GIF,tennis,"2020-12-11 00:00:00",negative,0
GIF,tennis,"2021-03-03 00:00:00",positive,30
GIF,tennis,"2020-12-09 00:00:00",positive,30
GIF,tennis,"2020-11-19 00:00:00",positive,65
video,food,"2020-12-14 00:00:00",positive,45
video,food,"2020-10-07 00:00:00",positive,45
video,food,"2020-08-28 00:00:00",positive,45
video,food,"2021-04-10 00:00:00",positive,45
photo,soccer,"2021-03-21 00:00:00",positive,65
audio,science,"2020-08-02 00:00:00",positive,45
audio,science,"2021-02-20 00:00:00",negative,12
video,science,"2020-08-17 00:00:00",positive,50
video,science,"2021-04-06 00:00:00",positive,50
video,science,"2021-06-08 00:00:00",positive,50
video,science,"2020-11-11 00:00:00",positive,75
video,science,"2021-05-20 00:00:00",positive,50
video,science,"2021-01-21 00:00:00",positive,50
video,science,"2021-01-06 00:00:00",positive,75
video,science,"2020-09-11 00:00:00",positive,50
GIF,studying,"2020-12-06 00:00:00",positive,65
video,animals,"2021-06-02 00:00:00",negative,12
photo,technology,"2020-08-05 00:00:00",positive,50
photo,technology,"2020-10-23 00:00:00",negative,15
GIF,travel,"2020-10-26 00:00:00",positive,75
GIF,travel,"2021-05-03 00:00:00",negative,10
GIF,travel,"2020-09-12 00:00:00",positive,75
GIF,travel,"2020-12-21 00:00:00",negative,10
GIF,travel,"2020-11-05 00:00:00",negative,10
GIF,travel,"2021-02-13 00:00:00",positive,75
GIF,travel,"2021-06-16 00:00:00",positive,70
audio,education,"2021-03-12 00:00:00",positive,75
video,studying,"2020-12-02 00:00:00",positive,30
video,studying,"2021-05-27 00:00:00",positive,60
video,studying,"2020-08-18 00:00:00",neutral,20
video,studying,"2020-06-28 00:00:00",neutral,20
video,studying,"2021-02-03 00:00:00",positive,72
video,studying,"2021-05-06 00:00:00",positive,60
video,studying,"2021-02-08 00:00:00",neutral,20
video,studying,"2021-04-26 00:00:00",positive,60
video,studying,"2020-09-18 00:00:00",positive,70
video,studying,"2020-07-21 00:00:00",positive,60
video,studying,"2020-10-23 00:00:00",neutral,20
video,studying,"2021-01-12 00:00:00",positive,60
video,studying,"2020-11-06 00:00:00",neutral,20
photo,travel,"2020-07-29 00:00:00",positive,70
GIF,travel,"2020-09-07 00:00:00",positive,50
GIF,travel,"2020-11-02 00:00:00",neutral,35
GIF,travel,"2020-07-18 00:00:00",neutral,35
GIF,travel,"2021-03-07 00:00:00",positive,50
GIF,travel,"2021-03-26 00:00:00",neutral,35
GIF,travel,"2020-11-29 00:00:00",neutral,35
audio,veganism,"2020-08-10 00:00:00",positive,60
audio,veganism,"2021-04-05 00:00:00",positive,60
audio,veganism,"2020-11-19 00:00:00",positive,70
audio,veganism,"2020-12-25 00:00:00",positive,45
audio,veganism,"2020-12-06 00:00:00",negative,10
audio,veganism,"2021-05-17 00:00:00",positive,60
audio,veganism,"2021-04-30 00:00:00",positive,60
audio,veganism,"2020-08-12 00:00:00",positive,60
audio,veganism,"2021-04-08 00:00:00",negative,10
audio,veganism,"2020-10-17 00:00:00",positive,45
audio,veganism,"2020-09-25 00:00:00",positive,60
audio,veganism,"2021-01-27 00:00:00",negative,10
audio,veganism,"2020-11-15 00:00:00",positive,60
audio,Culture,"2020-08-10 00:00:00",positive,45
audio,Culture,"2020-11-04 00:00:00",positive,60
audio,Culture,"2020-10-01 00:00:00",positive,45
audio,Culture,"2021-02-27 00:00:00",positive,70
audio,Culture,"2020-07-27 00:00:00",positive,70
audio,Culture,"2020-07-26 00:00:00",negative,15
audio,Culture,"2021-01-12 00:00:00",negative,15
audio,Culture,"2020-12-09 00:00:00",positive,45
audio,Culture,"2021-03-06 00:00:00",negative,15
audio,Culture,"2021-05-17 00:00:00",positive,45
audio,Culture,"2021-01-06 00:00:00",negative,15
video,travel,"2021-04-19 00:00:00",negative,5
video,travel,"2021-03-05 00:00:00",negative,5
GIF,"healthy eating","2020-10-30 00:00:00",positive,65
GIF,"healthy eating","2021-04-24 00:00:00",positive,65
GIF,"healthy eating","2020-06-24 00:00:00",negative,15
GIF,"healthy eating","2020-07-10 00:00:00",negative,15
GIF,"healthy eating","2020-07-13 00:00:00",negative,5
GIF,"healthy eating","2020-08-16 00:00:00",negative,15
GIF,"healthy eating","2020-08-11 00:00:00",negative,5
GIF,"healthy eating","2020-06-21 00:00:00",positive,65
GIF,"healthy eating","2020-10-24 00:00:00",positive,72
GIF,"healthy eating","2020-11-09 00:00:00",positive,72
GIF,"healthy eating","2021-04-20 00:00:00",negative,15
GIF,"healthy eating","2021-04-03 00:00:00",positive,72
GIF,"healthy eating","2020-11-22 00:00:00",positive,72
GIF,"healthy eating","2020-11-11 00:00:00",negative,5
GIF,"healthy eating","2020-08-01 00:00:00",negative,15
GIF,"healthy eating","2020-08-27 00:00:00",positive,72
GIF,cooking,"2020-09-28 00:00:00",positive,45
GIF,cooking,"2021-02-14 00:00:00",positive,45
GIF,tennis,"2020-12-01 00:00:00",positive,72
GIF,tennis,"2020-08-15 00:00:00",positive,72
GIF,tennis,"2020-07-16 00:00:00",positive,70
GIF,tennis,"2020-09-28 00:00:00",positive,65
GIF,tennis,"2020-07-05 00:00:00",positive,70
GIF,tennis,"2020-09-26 00:00:00",positive,72
GIF,tennis,"2020-08-27 00:00:00",positive,72
GIF,tennis,"2020-11-21 00:00:00",negative,15
GIF,tennis,"2020-07-27 00:00:00",negative,15
GIF,tennis,"2020-09-20 00:00:00",positive,72
video,education,"2020-08-09 00:00:00",positive,30
GIF,travel,"2021-04-23 00:00:00",positive,70
GIF,travel,"2020-07-27 00:00:00",positive,65
GIF,travel,"2020-10-07 00:00:00",positive,70
GIF,travel,"2020-12-11 00:00:00",positive,70
GIF,travel,"2020-10-23 00:00:00",positive,70
GIF,travel,"2020-12-26 00:00:00",positive,70
GIF,travel,"2020-12-22 00:00:00",positive,70
GIF,"healthy eating","2021-02-27 00:00:00",positive,70
GIF,"healthy eating","2021-03-18 00:00:00",positive,70
GIF,"healthy eating","2021-04-11 00:00:00",positive,75
GIF,"healthy eating","2021-02-11 00:00:00",positive,75
GIF,"healthy eating","2020-08-14 00:00:00",positive,75
GIF,"healthy eating","2021-04-02 00:00:00",positive,75
photo,soccer,"2020-12-01 00:00:00",positive,70
photo,soccer,"2021-02-24 00:00:00",negative,15
photo,fitness,"2021-04-28 00:00:00",negative,5
photo,fitness,"2020-07-11 00:00:00",negative,5
video,fitness,"2020-08-14 00:00:00",positive,70
video,fitness,"2021-06-04 00:00:00",negative,15
video,fitness,"2021-05-07 00:00:00",positive,70
video,fitness,"2020-08-24 00:00:00",positive,70
video,fitness,"2020-07-14 00:00:00",positive,70
video,fitness,"2020-10-24 00:00:00",positive,70
video,fitness,"2020-08-27 00:00:00",positive,70
photo,travel,"2021-06-04 00:00:00",positive,30
photo,travel,"2020-12-10 00:00:00",positive,30
photo,travel,"2021-04-12 00:00:00",positive,30
audio,technology,"2021-03-30 00:00:00",positive,65
audio,technology,"2020-09-17 00:00:00",positive,65
audio,technology,"2021-04-30 00:00:00",positive,70
audio,technology,"2020-11-17 00:00:00",positive,70
audio,technology,"2020-12-21 00:00:00",positive,65
GIF,studying,"2020-12-08 00:00:00",positive,70
GIF,studying,"2020-10-31 00:00:00",positive,30
GIF,studying,"2020-06-19 00:00:00",positive,70
GIF,studying,"2020-06-23 00:00:00",positive,30
GIF,studying,"2020-09-04 00:00:00",positive,30
GIF,studying,"2021-05-05 00:00:00",positive,30
GIF,studying,"2021-01-18 00:00:00",positive,70
GIF,technology,"2021-01-06 00:00:00",negative,12
GIF,technology,"2021-01-11 00:00:00",negative,12
GIF,culture,"2020-11-26 00:00:00",positive,70
GIF,culture,"2020-10-11 00:00:00",positive,70
GIF,culture,"2021-03-11 00:00:00",negative,0
GIF,culture,"2020-10-27 00:00:00",positive,75
GIF,culture,"2020-09-20 00:00:00",positive,72
GIF,culture,"2021-05-12 00:00:00",negative,12
GIF,culture,"2021-01-20 00:00:00",negative,12
video,veganism,"2020-08-22 00:00:00",neutral,35
GIF,travel,"2020-11-06 00:00:00",positive,72
GIF,travel,"2021-05-07 00:00:00",positive,72
GIF,travel,"2021-02-09 00:00:00",positive,72
GIF,travel,"2021-05-09 00:00:00",positive,72
GIF,cooking,"2021-02-11 00:00:00",positive,72
GIF,cooking,"2020-12-15 00:00:00",neutral,35
GIF,cooking,"2021-04-23 00:00:00",positive,72
GIF,cooking,"2021-06-11 00:00:00",neutral,35
GIF,cooking,"2020-09-20 00:00:00",neutral,35
GIF,cooking,"2020-11-20 00:00:00",positive,72
photo,cooking,"2020-07-26 00:00:00",positive,65
photo,science,"2020-10-07 00:00:00",negative,0
photo,science,"2020-06-24 00:00:00",neutral,35
photo,science,"2021-01-05 00:00:00",neutral,35
GIF,dogs,"2021-03-01 00:00:00",negative,10
GIF,dogs,"2020-09-27 00:00:00",negative,10
audio,fitness,"2020-08-23 00:00:00",positive,45
audio,fitness,"2020-10-28 00:00:00",neutral,35
audio,fitness,"2020-07-09 00:00:00",positive,45
audio,fitness,"2021-02-09 00:00:00",positive,45
audio,fitness,"2020-10-29 00:00:00",positive,45
audio,fitness,"2021-01-20 00:00:00",neutral,35
audio,fitness,"2020-07-29 00:00:00",neutral,35
audio,science,"2020-07-19 00:00:00",negative,15
audio,science,"2021-05-11 00:00:00",positive,60
GIF,soccer,"2021-05-13 00:00:00",positive,70
GIF,soccer,"2020-07-17 00:00:00",positive,50
GIF,soccer,"2020-10-09 00:00:00",positive,70
GIF,soccer,"2021-03-25 00:00:00",positive,50
GIF,soccer,"2021-04-14 00:00:00",positive,60
GIF,soccer,"2021-04-24 00:00:00",positive,70
GIF,soccer,"2020-08-03 00:00:00",positive,60
photo,"public speaking","2021-03-22 00:00:00",positive,30
photo,"public speaking","2021-05-27 00:00:00",positive,70
GIF,Food,"2021-02-19 00:00:00",positive,50
GIF,Food,"2020-08-19 00:00:00",positive,50
GIF,Food,"2020-12-27 00:00:00",positive,50
GIF,Food,"2020-09-16 00:00:00",positive,50
audio,technology,"2020-09-14 00:00:00",positive,65
audio,technology,"2020-07-24 00:00:00",positive,65
audio,technology,"2021-03-02 00:00:00",positive,65
audio,technology,"2021-01-20 00:00:00",negative,12
GIF,technology,"2021-06-01 00:00:00",positive,30
GIF,technology,"2020-09-06 00:00:00",neutral,20
GIF,technology,"2021-04-08 00:00:00",positive,30
GIF,technology,"2020-07-20 00:00:00",positive,65
GIF,technology,"2021-01-17 00:00:00",negative,5
GIF,technology,"2021-04-27 00:00:00",positive,30
audio,culture,"2021-01-21 00:00:00",negative,15
audio,culture,"2021-04-28 00:00:00",negative,15
audio,culture,"2020-12-22 00:00:00",positive,75
audio,culture,"2021-02-20 00:00:00",negative,15
audio,culture,"2020-12-03 00:00:00",positive,75
audio,culture,"2020-07-18 00:00:00",negative,15
audio,culture,"2020-06-30 00:00:00",positive,30
audio,culture,"2021-01-14 00:00:00",positive,30
audio,culture,"2020-07-24 00:00:00",positive,75
audio,culture,"2020-07-21 00:00:00",positive,30
video,travel,"2020-06-23 00:00:00",positive,70
video,travel,"2021-03-28 00:00:00",positive,70
video,travel,"2020-12-27 00:00:00",positive,70
photo,tennis,"2020-09-01 00:00:00",negative,5
photo,tennis,"2020-12-27 00:00:00",neutral,35
photo,tennis,"2021-05-23 00:00:00",negative,5
photo,tennis,"2021-02-04 00:00:00",negative,15
photo,tennis,"2021-01-11 00:00:00",positive,72
photo,tennis,"2021-01-22 00:00:00",positive,72
photo,tennis,"2020-10-20 00:00:00",negative,5
photo,tennis,"2020-09-25 00:00:00",neutral,35
photo,tennis,"2021-04-28 00:00:00",negative,5
photo,tennis,"2021-02-14 00:00:00",negative,10
photo,technology,"2020-09-24 00:00:00",positive,60
photo,technology,"2021-06-02 00:00:00",positive,60
photo,technology,"2021-04-05 00:00:00",positive,45
photo,culture,"2021-02-23 00:00:00",negative,0
photo,culture,"2020-09-12 00:00:00",positive,70
photo,culture,"2020-09-29 00:00:00",negative,0
photo,culture,"2020-08-26 00:00:00",positive,70
photo,culture,"2021-02-10 00:00:00",negative,0
GIF,"public speaking","2021-06-02 00:00:00",positive,70
photo,cooking,"2020-11-26 00:00:00",positive,50
photo,cooking,"2020-09-19 00:00:00",positive,50
photo,cooking,"2020-07-03 00:00:00",positive,50
photo,cooking,"2020-06-29 00:00:00",positive,30
audio,tennis,"2020-09-18 00:00:00",positive,45
audio,tennis,"2021-03-13 00:00:00",negative,0
audio,education,"2020-08-13 00:00:00",positive,50
photo,studying,"2020-12-10 00:00:00",positive,30
photo,studying,"2020-07-05 00:00:00",positive,70
photo,studying,"2021-05-28 00:00:00",neutral,35
photo,studying,"2020-10-01 00:00:00",positive,30
video,cooking,"2020-11-13 00:00:00",positive,60
video,cooking,"2021-01-02 00:00:00",neutral,20
video,cooking,"2021-06-08 00:00:00",neutral,20
photo,food,"2021-03-17 00:00:00",positive,45
photo,food,"2020-11-18 00:00:00",positive,45
audio,food,"2020-11-25 00:00:00",positive,50
audio,food,"2021-06-15 00:00:00",positive,50
audio,science,"2021-06-17 00:00:00",positive,45
audio,science,"2020-10-19 00:00:00",positive,75
photo,dogs,"2020-07-03 00:00:00",positive,75
photo,dogs,"2021-02-28 00:00:00",negative,12
photo,dogs,"2020-11-18 00:00:00",positive,75
audio,culture,"2021-01-28 00:00:00",positive,65
audio,culture,"2021-03-01 00:00:00",positive,65
photo,travel,"2020-07-19 00:00:00",positive,50
photo,travel,"2021-06-07 00:00:00",neutral,20
photo,travel,"2021-04-13 00:00:00",positive,50
photo,travel,"2020-12-08 00:00:00",neutral,20
photo,travel,"2020-08-08 00:00:00",neutral,20
video,technology,"2020-07-07 00:00:00",neutral,20
video,technology,"2021-01-11 00:00:00",positive,30
video,technology,"2020-09-13 00:00:00",positive,30
video,dogs,"2021-01-11 00:00:00",positive,30
GIF,veganism,"2021-01-15 00:00:00",negative,10
video,food,"2020-11-07 00:00:00",positive,72
video,food,"2020-08-03 00:00:00",positive,72
video,food,"2020-08-09 00:00:00",positive,72
video,travel,"2020-08-23 00:00:00",neutral,20
video,travel,"2020-07-07 00:00:00",neutral,20
photo,technology,"2021-03-20 00:00:00",positive,75
photo,technology,"2020-12-12 00:00:00",positive,50
audio,culture,"2020-08-30 00:00:00",negative,5
audio,culture,"2021-04-03 00:00:00",positive,30
audio,culture,"2021-06-07 00:00:00",positive,30
video,technology,"2020-10-23 00:00:00",positive,70
video,technology,"2020-11-07 00:00:00",neutral,35
video,"public speaking","2020-07-12 00:00:00",positive,70
video,"public speaking","2020-08-28 00:00:00",positive,70
video,"public speaking","2020-06-22 00:00:00",positive,70
video,food,"2021-03-03 00:00:00",negative,0
video,food,"2020-07-22 00:00:00",positive,30
video,food,"2021-01-24 00:00:00",positive,30
video,food,"2021-01-19 00:00:00",negative,0
video,food,"2021-01-28 00:00:00",positive,30
video,food,"2020-12-13 00:00:00",positive,30
GIF,dogs,"2020-06-29 00:00:00",neutral,35
GIF,dogs,"2021-02-13 00:00:00",negative,10
GIF,dogs,"2020-09-15 00:00:00",negative,10
GIF,dogs,"2021-03-10 00:00:00",negative,12
GIF,dogs,"2020-12-23 00:00:00",neutral,35
GIF,dogs,"2020-08-03 00:00:00",negative,0
GIF,dogs,"2020-06-18 00:00:00",negative,12
GIF,dogs,"2020-11-19 00:00:00",neutral,35
GIF,dogs,"2020-06-22 00:00:00",neutral,35
GIF,dogs,"2020-12-16 00:00:00",neutral,35
GIF,dogs,"2020-10-05 00:00:00",negative,10
GIF,dogs,"2020-12-05 00:00:00",neutral,35
GIF,dogs,"2021-04-10 00:00:00",positive,60
GIF,dogs,"2021-03-03 00:00:00",negative,0
audio,"healthy eating","2020-09-26 00:00:00",negative,0
audio,"healthy eating","2020-09-10 00:00:00",neutral,35
audio,"healthy eating","2020-12-28 00:00:00",neutral,35
audio,"healthy eating","2020-10-07 00:00:00",negative,0
audio,"healthy eating","2021-05-29 00:00:00",negative,0
audio,"healthy eating","2021-05-22 00:00:00",negative,0
audio,"healthy eating","2021-02-01 00:00:00",negative,0
audio,animals,"2021-01-19 00:00:00",positive,70
audio,animals,"2020-09-22 00:00:00",positive,70
audio,animals,"2020-07-05 00:00:00",positive,70
